HINCP,VEH,NP,PUMA,WGTP
12000,0,1,00805,152
56500,1,4,00805,372
32000,1,2,00802,177
104900,3,5,01006,122
190000,2,2,01105,224
57500,2,3,00100,13
85280,2,2,00302,55
242000,4,4,00601,89
59600,1,2,01102,42
193500,3,4,01300,38
90000,2,3,01400,47
3400,1,1,01105,55
81000,2,2,00502,140
43800,2,2,00200,69
5000,1,1,01107,194
105700,1,2,01004,61
264500,2,2,00804,48
104000,1,1,01101,69
130000,6,3,00700,74
146300,4,3,01300,57
400000,3,2,01003,54
80000,1,1,01103,56
120000,0,1,00802,188
169000,1,1,01103,61
175000,2,3,00601,356
75000,3,2,01600,66
159800,3,3,00601,56
212000,4,2,01003,27
47100,1,1,00100,84
75000,1,2,00602,85
254500,2,4,01103,55
110700,1,4,01005,202
89400,4,2,01006,71
132900,1,1,01106,58
50000,0,1,01101,72
23700,2,5,00901,345
229000,2,2,01500,114
96700,2,2,01007,203
193000,2,4,00503,37
29650,1,1,01003,54
49400,1,1,01004,127
7700,2,1,01102,67
11500,1,1,01106,55
18590,1,2,01300,18
403200,5,4,00902,114
56000,1,1,01201,60
90500,2,2,01203,49
167900,2,3,01600,136
89300,2,2,01400,105
214300,4,4,00901,232
181000,1,3,00503,62
14400,1,1,01400,99
63000,4,5,01005,137
149900,2,2,01107,54
25000,1,1,00506,442
360000,2,2,00507,78
43000,1,1,01202,55
44900,2,2,00100,17
281700,5,3,00805,62
280000,2,4,00503,105
60350,2,1,00802,64
324900,3,2,01204,29
22000,2,3,00200,60
150000,2,6,01004,60
72600,1,1,01300,61
246200,5,5,01201,154
124600,4,6,01102,123
100000,1,1,00801,149
97000,1,1,00802,397
154300,4,3,00506,51
26000,2,2,00506,73
177720,2,4,00501,71
401200,1,3,00504,152
55000,2,2,00801,278
70400,2,2,00302,142
190000,2,2,01002,52
29900,1,1,00503,51
130000,1,4,01106,115
83400,2,5,00100,60
127000,3,6,00502,92
120000,2,2,01104,141
183600,2,3,01006,97
120000,2,4,01400,75
376600,4,5,01007,185
286000,3,3,00902,113
194600,2,5,00902,142
315000,2,5,00501,67
108000,2,4,01204,60
113000,3,3,01500,94
36600,1,2,01104,63
55500,4,2,01300,37
216800,2,2,00902,83
109000,1,1,01201,195
80000,0,1,01007,87
66200,4,4,01106,235
272500,3,3,00901,92
79000,2,3,00802,146
50000,3,1,01203,55
244600,2,6,01005,40
144200,2,3,01102,157
63330,1,1,00400,53
141000,2,2,01500,168
147000,2,2,01106,47
232000,3,5,01004,112
15000,1,6,01002,121
60000,1,1,00507,98
43600,1,2,00805,229
233400,3,3,00602,115
44000,1,1,00200,94
176000,4,4,01003,63
19200,1,1,00700,99
111080,2,2,00301,42
87400,3,5,01600,350
200000,2,1,01006,91
252100,2,2,01004,57
20800,1,1,01600,80
132700,2,2,01500,66
84800,2,2,00100,76
145000,2,2,01105,94
51500,0,1,00302,74
55000,1,1,00803,320
203200,2,5,01001,88
23000,2,1,00902,100
97000,1,4,00507,232
20000,1,3,01107,122
40000,1,1,00505,103
321000,2,2,00302,131
78400,1,3,00100,84
114000,2,2,00805,31
145100,2,1,01201,173
43800,2,2,00700,89
231000,5,4,00601,129
22400,1,2,01300,97
36200,1,2,01107,30
10010,1,1,00501,117
7700,2,1,01400,122
52000,0,3,01104,50
182000,2,3,00504,83
120000,1,6,01104,117
115000,2,2,01500,122
130100,2,2,00700,16
49200,1,1,01005,30
65000,2,3,01101,112
172900,1,1,01204,84
43000,1,1,00901,32
138000,2,4,00507,603
116000,2,2,00804,30
5000,3,3,01202,88
150000,3,4,00601,82
415600,2,2,01105,71
79900,2,4,01005,106
47000,2,2,00100,62
80000,0,2,01003,67
900,0,3,00801,71
73500,3,3,01400,94
69700,0,3,00700,68
101310,1,1,01204,105
53600,3,2,01300,79
165600,2,2,00601,74
16100,1,3,01104,141
38400,1,1,00504,65
28000,1,1,01101,105
100000,4,3,01107,20
111000,2,6,01103,196
50100,2,1,00302,35
1600,0,1,01201,100
85000,3,4,00200,85
76000,3,3,01102,114
71200,1,1,00501,53
100000,3,2,01005,89
105000,1,1,01102,43
99304,1,2,01105,64
73900,1,1,01107,57
150000,1,2,01202,65
35000,1,3,01002,140
116200,3,2,01106,107
68530,1,2,01005,104
501200,2,3,01001,58
101400,2,2,01006,47
110000,2,2,00901,132
8300,1,1,01006,69
71000,2,3,01101,181
37300,1,1,01006,51
120000,3,3,01300,180
56600,1,1,00100,40
324000,2,2,01204,46
105500,1,1,00802,41
165000,1,3,01003,180
793300,3,3,01003,53
182920,0,4,01001,44
70200,2,2,01003,91
104000,2,3,00301,29
128000,2,2,01003,70
102800,1,3,00801,221
29200,1,4,00601,55
102000,2,4,00504,210
256000,3,3,01201,86
173600,0,1,01104,49
20000,2,3,01104,151
210000,2,2,00503,65
61300,2,2,00805,112
119500,3,3,00507,65
95100,1,2,00507,29
15000,1,1,01300,30
92500,2,3,01400,69
253000,3,3,00200,60
169000,4,3,01203,94
74000,2,10,00802,241
138000,1,3,00503,279
228000,2,4,01202,61
100000,4,2,01300,33
82500,1,2,00502,79
159000,2,2,00504,52
45000,1,2,00700,67
128000,2,2,00804,82
155000,2,4,00301,71
319100,2,5,01004,55
240500,2,4,00901,112
294300,3,3,01203,30
25430,1,1,00801,159
13596,3,2,01106,60
66000,2,2,00503,65
12000,0,1,01003,90
134000,3,6,01104,163
65000,0,1,01005,58
348600,2,1,01203,28
20180,2,6,01002,491
43200,1,1,01101,116
70000,1,1,00602,47
20200,0,2,00805,237
108200,2,2,01202,126
16700,2,2,01203,70
101000,1,2,00602,61
237800,4,6,01102,268
60000,1,1,00804,90
47800,2,5,01203,233
118100,2,2,01004,102
118960,2,2,00902,109
34000,2,1,01300,24
167000,3,2,00506,130
3000,1,2,00505,25
81700,2,4,00803,133
57450,1,5,01101,62
9120,3,1,01104,71
33000,1,1,00200,167
76100,1,2,01500,87
330000,2,4,01105,118
3300,1,3,01500,43
54700,2,2,01400,82
93000,2,6,00200,96
66400,1,1,01106,171
131300,3,3,01203,84
209200,2,2,01005,64
200000,2,2,00400,48
41100,2,1,01600,128
224400,3,4,01202,159
95000,2,2,00503,152
170700,2,1,01107,75
50000,0,2,00805,180
170000,3,3,01202,325
80900,2,1,01005,55
250000,2,2,01004,56
138000,2,2,00501,34
508000,5,2,00503,117
42040,0,4,00802,71
90000,4,2,01300,173
63200,2,2,00803,134
236700,4,4,01003,104
114800,2,3,00302,106
61000,1,1,01005,171
188100,2,4,00302,122
187200,3,2,00601,41
152440,2,4,01003,59
136000,1,1,01006,64
180000,3,4,01600,141
59000,2,1,01105,178
226000,2,2,01500,52
88000,2,3,01600,119
287000,4,2,01106,54
108550,2,2,01300,64
70400,1,1,01004,51
29900,1,1,01003,30
67300,2,4,01001,44
136000,3,4,00400,55
150200,3,3,01106,57
138100,3,3,01500,91
26900,3,4,01202,172
76400,0,2,01500,61
50800,1,1,00505,56
215000,2,2,01106,156
40000,2,2,01203,80
14000,1,2,01101,95
100000,3,6,01201,63
110000,3,3,00902,64
116000,1,2,00902,60
234000,3,4,01102,89
167200,2,2,01005,44
139500,2,2,00801,91
91500,2,2,00700,22
1200,0,1,01107,73
111200,4,4,00502,112
135630,3,4,00801,95
201000,3,3,00601,84
94800,3,7,01102,91
13800,2,2,01600,63
98000,2,4,00506,284
130000,2,3,00503,150
66000,2,3,00301,59
31200,2,2,01101,37
67000,1,1,00804,162
125000,2,3,00700,89
65000,2,1,00100,164
40700,2,2,01300,169
105500,1,4,01003,285
164000,2,4,01007,52
23900,1,1,00502,80
70130,2,2,00901,94
255000,2,2,00901,101
50800,1,1,01002,88
13000,0,1,01007,87
81000,2,2,01204,173
115300,3,4,01003,47
1400,1,1,00801,66
130000,3,3,01600,88
68700,1,1,01007,196
90500,2,3,01103,19
103100,2,4,01106,55
56000,2,2,00504,83
260300,3,3,00301,98
217600,3,6,00302,49
293600,2,6,01001,81
14000,2,5,01104,89
8300,1,4,00805,45
21100,1,1,01600,446
150000,3,3,01201,175
132800,2,2,00700,81
46850,2,6,00400,45
215700,3,3,00503,228
123000,3,6,01101,87
44000,1,2,00502,70
93100,1,3,01004,53
116110,2,2,01201,87
102400,2,2,01600,279
226100,4,4,00601,98
161000,2,6,01001,96
185000,3,4,01201,92
155600,2,6,01103,120
260000,2,2,00901,28
162600,2,3,00506,78
15400,1,1,00100,35
200000,2,3,00804,60
229000,3,2,00507,200
90000,1,5,00804,139
31200,1,1,01203,111
35000,0,1,01004,56
110200,2,4,00602,39
15500,1,2,00700,100
98000,2,4,01600,116
3800,1,1,00805,80
25200,3,2,01105,267
133300,5,7,01107,19
380000,2,3,01005,159
59130,1,4,00802,56
65000,2,2,01107,60
40000,3,4,01600,491
66000,1,1,01107,60
103300,3,4,01103,32
82000,1,1,01004,65
62100,2,2,00502,168
110000,4,2,00501,46
46500,2,1,01400,44
50000,1,1,00302,85
99360,2,2,01003,93
103700,2,2,00200,54
250050,1,3,01006,53
150000,3,3,01001,82
43000,1,3,01003,87
202000,2,4,01500,107
39900,1,2,00506,48
118200,4,2,00400,77
149000,2,3,00902,64
150350,2,4,01101,56
106300,2,2,00804,26
60000,1,1,00506,66
182880,5,2,01203,109
115000,3,3,01105,100
4800,1,5,01104,272
68600,1,1,00805,85
135020,2,3,01104,73
38000,1,1,00805,71
287400,1,3,01007,144
116600,4,2,01005,56
31400,2,2,01005,33
161700,5,6,01203,112
126030,1,2,00302,171
21500,1,1,00100,41
59600,2,2,01400,347
120000,2,2,00302,68
108000,2,2,00400,98
172000,1,2,00700,100
647000,2,4,01004,141
13700,0,1,01400,63
146200,1,1,00400,16
250000,3,4,00301,21
289200,1,2,00804,65
81500,4,3,01300,7
23400,1,1,00200,107
20300,1,1,01007,73
164900,2,4,00503,59
60000,2,4,01103,39
178000,3,4,01003,217
131950,2,2,01203,257
790,1,1,01107,200
317000,2,4,00902,89
66800,4,3,01201,115
72000,1,1,00802,115
67300,1,2,00805,214
106000,1,3,01004,117
150000,3,2,01500,116
203000,4,5,00301,21
36000,1,1,00507,112
80000,1,1,00503,64
23000,3,2,00504,54
92700,2,2,00301,52
106000,2,4,01002,283
36000,1,1,00601,42
678000,2,4,01004,20
30000,0,1,00502,93
178600,2,2,00802,226
198000,3,3,01106,204
27000,1,4,00804,233
170000,2,3,00901,93
19000,1,1,00802,104
73800,2,2,00506,92
45000,1,2,00801,82
18800,0,1,00802,46
9000,0,1,00100,57
172000,2,3,00400,80
239600,3,4,00801,52
175000,1,1,01201,100
13900,0,1,00504,77
83000,2,3,00100,56
63000,1,1,00700,25
114000,1,1,00700,131
97900,4,2,01300,152
35000,1,1,00200,95
103000,3,5,01600,70
114100,3,4,00602,224
125000,2,5,00502,100
150000,3,3,01400,96
57000,1,1,00804,74
138500,1,1,01005,47
267000,1,4,00902,108
90030,1,2,01400,56
278000,2,2,01104,24
39000,2,2,01203,272
190400,4,2,00200,96
56000,1,3,00507,34
108300,2,2,01400,116
353000,3,2,00400,41
24000,2,1,00507,127
92000,1,1,00802,205
145000,2,2,00802,33
145200,2,6,01103,238
50800,2,3,01204,61
60000,1,1,00502,95
56000,2,2,01106,55
35200,2,2,00801,60
245500,2,2,01002,63
34800,1,2,00100,23
108000,0,2,00802,58
192400,1,2,01003,90
252000,3,4,01500,150
59000,1,2,01004,46
192000,2,6,01500,82
167000,2,2,00700,56
8700,0,3,00805,88
146400,2,2,01204,67
83800,5,3,00601,139
57200,2,4,00400,60
45000,2,5,01400,559
137800,2,2,01600,104
34600,2,2,00700,16
272010,2,4,00505,47
50000,2,4,00700,497
56000,1,1,00804,58
54000,1,1,00802,303
50010,1,1,00200,93
91200,2,4,01300,47
142000,3,2,00400,87
97200,3,4,01004,301
192000,2,3,01005,44
269310,2,3,01201,67
67000,2,2,01300,85
161000,1,1,00602,229
29500,0,1,01104,50
95700,1,1,01107,76
76000,2,6,01500,187
280010,2,2,01003,98
658000,2,2,01004,46
164000,1,5,01003,53
254000,4,3,01201,98
90000,2,5,00400,68
83000,2,5,01002,92
89000,2,3,01103,40
106000,3,3,00100,104
56100,2,2,00302,22
147000,1,2,00100,68
55000,3,2,00804,39
164000,2,2,01005,66
24310,1,6,01300,179
46000,1,2,00501,104
296100,4,2,01204,68
115500,3,4,00502,205
125750,2,2,01202,60
112000,2,2,01106,53
158040,3,2,01300,53
70800,2,2,00602,123
33500,1,1,01004,105
55800,2,4,01201,49
276800,1,2,01005,39
24000,1,5,00801,158
73880,2,2,00901,49
87300,1,2,01005,89
228500,4,3,01004,15
90000,1,2,00501,81
245500,2,2,00505,74
115000,1,4,01102,178
165000,2,2,00804,57
59000,1,2,01202,80
980,1,1,01400,36
18000,0,1,00504,58
63600,2,2,00507,37
36900,1,1,00503,84
32000,3,1,00100,163
133000,2,2,00302,99
52000,1,1,00302,73
12000,1,2,00501,177
1300,1,1,00100,84
22200,1,1,00801,82
155040,2,2,00505,63
141000,2,5,01005,47
208000,2,2,01005,47
34110,2,4,00301,141
109800,1,1,01007,71
55000,1,1,01204,124
38600,2,1,00700,46
17800,3,2,01102,297
117000,2,2,00301,59
880,0,1,01104,100
471100,2,5,01004,10
14000,3,1,01600,83
49540,2,7,00507,145
46500,2,1,00301,34
38000,0,4,00507,159
72500,2,2,00506,262
160600,2,6,01201,40
27600,1,1,00503,121
177000,3,4,00601,58
173000,3,4,01006,218
175000,2,2,01103,18
42550,2,2,00100,42
390080,3,3,00301,65
9800,1,1,01300,13
83970,3,5,01007,144
148000,3,2,01007,47
240000,2,5,00901,97
77000,1,2,00602,216
318230,2,4,01007,56
79000,2,2,01202,59
15900,1,2,01001,10
30300,1,1,00501,45
156000,2,2,01006,112
66600,2,2,00301,66
42300,3,3,01103,12
49500,2,3,00200,69
46160,1,1,00503,32
120000,1,1,00902,24
122000,2,2,01202,86
68000,4,2,01500,91
256700,3,5,01003,44
88300,2,3,00601,30
59150,2,1,00803,64
49200,3,5,01005,35
59150,0,1,00802,40
60000,1,1,00504,212
578000,2,3,01001,58
129000,1,2,00506,28
54900,2,4,00507,74
155000,2,3,00804,65
116900,3,3,01300,15
172700,4,5,01102,37
195050,2,2,01003,68
7000,2,2,00801,70
25200,1,1,01400,15
225000,5,3,01001,60
30500,0,1,01300,68
54800,1,1,00601,87
138000,4,4,01105,67
225000,2,4,00901,60
18200,2,1,01001,56
36000,2,1,01400,77
72500,1,2,01006,182
163600,2,2,00601,48
106600,3,4,00501,226
115500,1,1,00801,70
294800,1,4,01004,18
220300,2,5,01007,91
46300,1,1,00700,71
1162000,2,2,01004,95
140000,2,4,01204,68
112000,2,1,01300,18
426000,5,4,01300,82
180000,3,7,01600,219
149000,3,2,00507,106
22800,1,2,01300,51
177000,2,3,00901,134
1400,1,1,01003,200
100,0,1,00801,238
65900,2,2,00803,101
174500,2,4,00902,64
36000,2,2,01204,100
165000,2,5,01002,75
89600,2,3,01400,76
98400,1,1,00901,110
143600,2,6,01105,55
87000,1,2,00507,61
95000,5,2,00501,46
107700,3,3,01106,377
300000,2,2,01201,110
31000,1,1,00501,384
32240,1,1,00507,145
163900,2,2,01107,126
57660,3,2,01106,109
154000,2,2,00502,62
170000,1,4,00505,328
74000,1,1,01101,57
45000,1,2,01107,72
205200,2,3,01002,62
1438000,3,2,01004,12
275000,2,2,00400,82
20000,2,4,00901,144
104000,3,2,00301,28
84230,2,3,00501,114
78000,1,1,01300,9
24000,1,4,01105,47
85000,2,6,01204,67
16800,0,1,01204,371
117700,2,2,00901,62
52400,1,1,01103,67
122000,1,2,01004,53
154000,2,1,01106,54
150000,2,3,00501,63
78000,2,2,00400,33
100000,1,1,00302,110
15600,0,1,00801,163
55000,2,1,00302,101
146000,2,2,00400,59
96300,2,2,01105,63
52300,3,2,00805,66
70000,3,2,01201,39
328300,3,5,00100,12
80000,1,1,00504,91
75200,2,3,00601,131
76300,2,2,01105,55
28400,2,2,01003,56
130000,2,2,00502,96
127200,2,5,01006,161
27800,1,1,00805,73
101600,2,2,01102,56
115000,3,1,01105,224
63000,1,1,00802,44
182700,4,3,01004,50
40000,1,1,01102,43
118000,1,1,00302,76
155400,1,3,01201,37
218000,3,3,01500,99
132780,2,2,01203,102
102000,2,2,00507,35
300000,3,3,01001,81
147400,2,2,00400,54
35000,2,3,01001,104
124000,3,2,00302,140
202500,2,2,00901,64
184100,1,4,00804,87
86100,1,1,01001,85
178400,2,4,00805,104
61800,1,2,00100,10
86000,2,3,01400,123
121600,3,4,00602,55
110000,2,2,01102,226
160000,3,4,01107,133
129900,5,5,00400,128
27600,1,1,00503,125
177200,2,2,00301,70
32000,1,3,01300,35
191200,3,2,00901,155
155000,4,3,01106,58
228000,2,4,01103,46
10000,2,2,01400,77
128400,3,4,00902,84
187200,3,5,01102,67
7000,2,2,00504,55
620300,2,2,01004,52
37000,2,3,01105,97
123530,1,2,01002,413
16400,1,2,00200,99
39000,2,4,00503,202
98900,3,2,00100,39
8400,1,2,01007,164
56500,2,5,00502,259
116100,2,2,00302,78
239000,2,3,00504,50
95000,2,2,01107,106
151400,3,4,00901,69
79500,4,4,01107,173
55000,0,1,01107,72
71800,2,3,00802,40
100900,0,2,00805,62
311000,2,3,01102,64
133000,2,4,01201,183
185200,4,5,00301,26
83400,4,5,01300,30
165000,2,2,00602,104
300000,2,2,01004,9
91600,2,2,00502,97
26300,0,1,01105,45
254000,3,3,01204,69
200000,2,4,01203,104
182000,2,3,01004,55
27500,1,1,00601,35
791000,3,2,01004,51
97000,2,2,01102,40
150000,2,5,01003,132
230000,2,3,00901,64
105000,2,2,00502,26
115000,3,4,00501,115
176000,2,2,01005,55
13490,1,1,00100,69
15300,1,1,00700,50
320000,2,2,01003,47
215000,4,3,00501,109
3000,0,1,00507,30
3120,1,1,00700,112
10760,0,1,01007,135
90000,1,1,00601,54
41000,0,2,00805,64
350000,2,4,01003,186
50000,1,1,00601,31
272000,2,2,00902,115
14600,3,4,00901,70
243000,2,4,01106,53
84500,2,3,01106,65
81000,2,2,01300,67
61000,1,2,00504,391
256000,1,2,01004,98
43200,1,2,00805,78
320000,3,3,01005,56
90000,1,1,01104,181
110000,1,1,01202,158
167000,1,2,00504,58
50000,2,4,01203,171
32400,2,2,00901,102
50000,1,4,01006,139
11000,4,5,00700,84
49000,1,1,01006,72
50000,2,1,01600,310
179000,1,2,01105,49
11700,0,3,00805,89
39300,0,2,01003,84
76400,3,6,01003,115
165300,2,1,01003,246
126000,2,4,01005,103
71500,1,4,00503,84
186000,2,3,01203,244
99000,2,2,00602,113
19300,0,1,00400,64
113000,2,2,00902,39
276000,4,4,01002,56
83800,4,2,01600,33
359000,3,3,00400,59
50000,4,4,00601,92
23400,2,1,00803,198
40000,1,1,01006,57
176000,2,4,00400,70
3200,2,1,00507,59
98000,1,1,01007,89
120000,2,2,00601,85
311000,2,4,01203,113
73400,2,1,01104,112
115400,1,2,00200,86
150000,1,2,01106,43
157000,1,3,00502,108
673000,2,3,01004,20
56000,1,1,01600,85
19500,1,1,00400,13
550,1,1,00302,93
12300,1,1,01500,87
161500,2,2,00400,49
216000,2,2,00301,68
61500,2,2,00805,35
113000,1,1,01007,47
209030,3,3,00902,61
10500,0,1,01007,64
25000,1,1,01104,87
112300,2,2,01001,38
7400,0,1,01002,66
255000,2,2,01106,156
540200,2,3,00601,60
212700,1,5,00804,77
154000,2,2,01204,91
385000,2,2,01003,13
578000,1,1,01003,57
260000,2,4,00902,88
18000,0,2,01007,79
64000,2,4,01101,234
224000,4,3,01106,181
77000,4,2,00804,54
30800,2,2,00301,57
74900,3,4,00505,102
70950,1,1,00803,190
165500,2,4,01001,45
33710,1,1,00805,55
351000,3,3,01006,108
367450,2,2,00804,47
110000,1,2,00804,401
81000,3,3,01600,593
105000,2,2,01600,311
137000,2,4,00400,70
78650,3,2,00901,74
173000,3,4,01203,74
97500,2,3,00803,69
101000,3,2,00400,104
139800,2,2,00602,53
68000,3,8,00100,40
198400,2,3,01003,114
105800,3,3,00601,59
242000,5,6,01106,270
68900,2,3,01007,155
189000,2,2,00601,57
207400,4,3,00501,63
67600,1,2,01005,39
38000,1,1,00100,24
65400,1,1,00506,92
165250,2,5,01004,15
177000,2,2,01105,158
25500,2,3,00602,95
126030,2,2,01101,36
163200,2,4,00902,39
210900,3,4,00804,28
205000,3,2,01102,42
31600,1,1,00301,63
81800,1,1,01105,162
42000,1,2,01400,26
42000,1,1,00602,43
61700,1,1,01006,66
81000,1,1,00804,140
116000,1,2,00804,42
44800,1,3,00803,58
183600,3,4,00700,113
43200,2,2,01103,122
100100,2,2,00502,163
40000,1,1,00504,138
56600,2,2,00801,167
40000,1,2,01102,214
51910,2,4,01600,114
70000,1,4,00301,107
170000,2,9,00902,108
121700,2,3,00502,40
239000,4,3,01500,81
190300,2,2,00301,59
220000,2,2,00805,47
109550,1,1,00100,24
25000,1,3,00803,483
126600,2,2,01007,52
209200,3,2,00902,61
188500,2,2,00602,90
103000,5,7,01101,109
25000,1,1,00302,117
49500,2,5,01103,70
48000,1,1,01103,20
83000,2,1,00302,172
151200,2,2,01300,147
83400,2,2,01006,121
83500,2,2,00802,47
10000,1,3,00200,281
9500,1,1,00302,206
82800,2,2,01006,58
62960,2,1,01500,84
93150,2,2,00901,73
204000,0,4,01004,25
65000,1,1,00802,99
139000,2,2,01204,61
94430,3,2,01105,170
67000,2,3,00503,136
45600,2,2,00901,108
124700,2,3,01201,127
20200,2,2,01104,98
48800,1,3,00505,71
28800,4,4,01300,118
197200,2,4,00601,99
125000,3,5,01202,229
50100,3,2,01400,302
109800,2,2,01004,95
111360,0,1,01600,115
252000,2,4,01003,69
234000,2,4,00400,64
72000,2,2,01201,117
240000,2,3,01007,91
62000,3,4,01003,30
79500,3,3,01400,80
75000,1,3,01106,165
175800,2,6,01005,70
55000,1,2,01102,204
14400,0,1,01106,121
200040,2,3,01105,59
123000,1,1,00602,115
26700,2,2,00504,595
110000,1,1,00805,57
222000,2,3,00700,77
240670,5,3,00700,93
88500,1,2,00301,70
122000,2,2,01002,60
125000,2,4,01003,94
190600,3,3,00302,46
62400,2,2,01400,33
268600,4,4,00803,173
214200,3,3,01204,108
12300,1,1,00801,282
45010,2,1,00805,84
132000,6,4,01202,79
96500,1,1,01102,91
32000,2,3,00100,35
26000,2,5,01002,132
41800,2,2,01001,84
335350,3,3,01006,65
43000,1,3,01101,45
95000,1,1,00502,88
37400,1,1,00503,94
175400,2,2,00804,71
27100,1,1,01203,98
479400,3,3,01004,54
300000,4,4,01001,112
85000,2,2,01300,51
22800,2,5,00505,33
62200,1,1,01005,51
45000,3,2,00803,61
9600,1,2,01400,140
28090,2,5,01106,73
26000,2,2,00804,28
11200,2,1,01104,61
312300,2,3,01003,53
100000,1,4,01107,318
63400,2,2,00200,56
13600,1,1,00700,155
40000,1,2,01300,44
181280,5,9,01105,51
23740,2,2,00601,30
18700,1,2,01101,51
22900,0,1,00400,35
90000,2,2,01204,110
83500,3,5,00602,91
80000,1,1,00802,115
172000,2,2,00200,99
171000,2,2,01004,54
119000,3,8,00505,192
87000,2,2,00400,57
34400,1,1,00506,114
307100,2,1,00302,72
131500,2,1,01001,99
259000,3,2,01006,49
137000,2,2,01107,88
94000,3,3,00504,36
115000,0,4,01007,87
183200,5,2,01500,39
13000,1,1,00100,115
61800,2,5,00802,40
96000,5,3,00100,67
176900,3,2,00504,37
49800,1,1,01400,68
126000,2,2,00400,106
115100,2,2,01400,43
80400,2,2,01004,252
740,1,1,00803,73
209650,4,3,01001,58
19800,2,3,01103,37
159000,2,2,01007,47
107700,5,2,01006,274
133000,2,2,01102,68
215200,2,2,01003,127
195000,2,5,00301,81
192000,2,3,01105,65
151400,2,2,00505,115
139500,2,3,00400,59
35600,2,3,00505,47
40000,1,1,00302,140
321000,4,6,01004,61
42000,1,1,01600,47
108000,1,1,01201,41
55000,1,1,00804,40
237200,2,4,01400,75
140000,2,2,00601,127
9100,2,4,00804,79
150000,2,4,00902,152
78940,1,7,00700,205
23000,1,1,01300,89
135000,1,2,00301,75
36100,3,2,01001,31
413700,5,3,01400,85
80000,4,5,00301,44
21700,1,1,01202,32
148000,1,2,00301,65
16400,0,2,01007,267
99200,1,3,01400,50
95000,1,2,01107,57
32400,1,2,01300,71
50000,1,1,01007,459
143000,1,2,00505,50
220900,3,2,01106,50
52000,2,2,01600,86
30000,0,1,00804,188
699500,1,3,00700,18
87000,1,2,00504,460
192800,2,2,01201,46
35100,1,1,00301,104
97000,2,2,00700,47
1400,0,1,01300,7
83200,4,2,00400,47
30300,1,1,00506,79
135000,2,2,01600,62
119100,5,5,01600,330
96000,2,3,01202,145
48500,1,1,01003,77
275000,1,1,01003,51
57200,3,4,01104,29
214790,1,2,01004,106
46400,1,1,00301,77
191300,1,3,00100,54
76700,1,2,00502,112
92400,2,2,01400,158
88100,1,6,00505,55
35000,2,5,00805,253
225000,2,5,00601,57
17000,2,2,00802,45
159840,1,1,01102,78
118000,2,4,00400,105
132700,1,4,01202,266
113800,2,2,01001,45
70000,1,1,01101,55
3500,1,1,01004,109
175000,4,3,01600,165
94000,4,3,00400,97
70000,1,1,01003,92
51000,2,3,00302,65
23430,2,2,01500,180
91300,2,1,00801,128
62300,1,1,01103,15
81600,2,2,00200,58
130000,2,3,01101,110
16400,2,2,00805,66
71600,1,1,00504,193
58000,2,4,00302,96
185000,2,2,01600,56
113300,2,1,01106,60
126500,1,9,01007,292
756000,3,2,00504,53
189000,1,3,01004,104
678000,3,5,01201,49
340000,2,2,00902,106
377000,4,2,01204,81
281150,2,4,00501,58
96000,2,2,00901,346
100000,2,2,00505,67
63000,1,2,01101,576
195000,2,2,00502,109
15400,1,1,01400,82
1000,2,1,01105,78
133600,5,2,00301,11
63600,4,4,01007,79
39900,1,1,00200,25
280000,2,4,00802,145
122580,2,2,01005,62
180900,3,5,01201,52
198800,4,8,01103,76
9300,0,1,00503,91
100000,1,4,01500,98
65000,2,2,01007,118
215000,3,3,00301,97
70000,0,1,01107,136
230000,2,5,00902,133
11000,1,4,01300,35
53000,1,2,00801,140
819200,2,3,01106,129
96000,1,1,01106,398
139300,1,2,00902,102
80000,2,2,01004,62
126000,3,3,00901,70
142500,1,2,01004,62
82000,1,1,01500,49
127100,2,3,01201,227
72000,2,2,01002,50
88000,1,1,01002,100
95800,2,3,01203,416
119000,2,2,00301,28
70000,1,1,00200,99
95000,1,2,00200,196
123000,2,2,01105,73
130000,2,2,00501,142
35700,5,2,00400,48
124900,2,3,01201,50
10100,1,1,00200,107
86400,3,4,00100,134
